90333,32.7155,-117.16382,a553cafe,03/03/2018 06 PM,03/03/2018 06 PM,405,
90333,32.7155,-117.16382,a553cafe,03/03/2018 07 AM,03/03/2018 07 AM,212,
90333,32.7155,-117.16382,a553cafe,03/03/2018 07 PM,03/03/2018 07 PM,308,
90333,32.7155,-117.16382,a553cafe,03/03/2018 08 AM,03/03/2018 08 AM,282,
90333,32.7155,-117.16382,a553cafe,03/03/2018 08 PM,03/03/2018 08 PM,268,
90333,32.7155,-117.16382,a553cafe,03/03/2018 09 AM,03/03/2018 09 AM,555,
90333,32.7155,-117.16382,a553cafe,03/03/2018 09 PM,03/03/2018 09 PM,282,
90333,32.7155,-117.16382,a553cafe,03/03/2018 10 AM,03/03/2018 10 AM,651,
90333,32.7155,-117.16382,a553cafe,03/03/2018 10 PM,03/03/2018 10 PM,298,
90333,32.7155,-117.16382,a553cafe,03/03/2018 11 AM,03/03/2018 11 AM,546,
90333,32.7155,-117.16382,a553cafe,03/03/2018 11 PM,03/03/2018 11 PM,215,
90333,32.7155,-117.16382,a553cafe,03/03/2018 12 AM,03/03/2018 12 AM,226,
90333,32.7155,-117.16382,a553cafe,03/03/2018 12 PM,03/03/2018 12 PM,621,
90333,32.7155,-117.16382,a553cafe,03/04/2018 01 AM,03/04/2018 01 AM,465,
90333,32.7155,-117.16382,a553cafe,03/04/2018 01 PM,03/04/2018 01 PM,64,
90333,32.7155,-117.16382,a553cafe,03/04/2018 02 AM,03/04/2018 02 AM,148,
90333,32.7155,-117.16382,a553cafe,03/04/2018 02 PM,03/04/2018 02 PM,89,
90333,32.7155,-117.16382,a553cafe,03/04/2018 03 AM,03/04/2018 03 AM,42,
90333,32.7155,-117.16382,a553cafe,03/04/2018 03 PM,03/04/2018 03 PM,77,
90333,32.7155,-117.16382,a553cafe,03/04/2018 04 AM,03/04/2018 04 AM,45,
90333,32.7155,-117.16382,a553cafe,03/04/2018 04 PM,03/04/2018 04 PM,78,
90333,32.7155,-117.16382,a553cafe,03/04/2018 05 AM,03/04/2018 05 AM,14,
90333,32.7155,-117.16382,a553cafe,03/04/2018 05 PM,03/04/2018 05 PM,39,
90333,32.7155,-117.16382,a553cafe,03/04/2018 06 AM,03/04/2018 06 AM,132,
90333,32.7155,-117.16382,a553cafe,03/04/2018 06 PM,03/04/2018 06 PM,50,
90333,32.7155,-117.16382,a553cafe,03/04/2018 07 AM,03/04/2018 07 AM,154,
90333,32.7155,-117.16382,a553cafe,03/04/2018 07 PM,03/04/2018 07 PM,15,
90333,32.7155,-117.16382,a553cafe,03/04/2018 08 AM,03/04/2018 08 AM,296,
90333,32.7155,-117.16382,a553cafe,03/04/2018 08 PM,03/04/2018 08 PM,41,
90333,32.7155,-117.16382,a553cafe,03/04/2018 09 AM,03/04/2018 09 AM,440,
90333,32.7155,-117.16382,a553cafe,03/04/2018 09 PM,03/04/2018 09 PM,43,
90333,32.7155,-117.16382,a553cafe,03/04/2018 10 AM,03/04/2018 10 AM,69,
90333,32.7155,-117.16382,a553cafe,03/04/2018 10 PM,03/04/2018 10 PM,60,
90333,32.7155,-117.16382,a553cafe,03/04/2018 11 AM,03/04/2018 11 AM,91,
90333,32.7155,-117.16382,a553cafe,03/04/2018 11 PM,03/04/2018 11 PM,15,
90333,32.7155,-117.16382,a553cafe,03/04/2018 12 AM,03/04/2018 12 AM,419,
90333,32.7155,-117.16382,a553cafe,03/04/2018 12 PM,03/04/2018 12 PM,86,
90333,32.7155,-117.16382,a553cafe,03/05/2018 01 AM,03/05/2018 01 AM,15,
90333,32.7155,-117.16382,a553cafe,03/05/2018 01 PM,03/05/2018 01 PM,120,
90333,32.7155,-117.16382,a553cafe,03/05/2018 02 AM,03/05/2018 02 AM,6,
90333,32.7155,-117.16382,a553cafe,03/05/2018 02 PM,03/05/2018 02 PM,133,
90333,32.7155,-117.16382,a553cafe,03/05/2018 03 AM,03/05/2018 03 AM,3,
90333,32.7155,-117.16382,a553cafe,03/05/2018 03 PM,03/05/2018 03 PM,168,
90333,32.7155,-117.16382,a553cafe,03/05/2018 04 AM,03/05/2018 04 AM,13,
90333,32.7155,-117.16382,a553cafe,03/05/2018 04 PM,03/05/2018 04 PM,149,
90333,32.7155,-117.16382,a553cafe,03/05/2018 05 AM,03/05/2018 05 AM,23,
90333,32.7155,-117.16382,a553cafe,03/05/2018 05 PM,03/05/2018 05 PM,139,
90333,32.7155,-117.16382,a553cafe,03/05/2018 06 AM,03/05/2018 06 AM,80,
90333,32.7155,-117.16382,a553cafe,03/05/2018 06 PM,03/05/2018 06 PM,68,
90333,32.7155,-117.16382,a553cafe,03/05/2018 07 AM,03/05/2018 07 AM,103,
90333,32.7155,-117.16382,a553cafe,03/05/2018 07 PM,03/05/2018 07 PM,88,
90333,32.7155,-117.16382,a553cafe,03/05/2018 08 AM,03/05/2018 08 AM,122,
90333,32.7155,-117.16382,a553cafe,03/05/2018 08 PM,03/05/2018 08 PM,43,
90333,32.7155,-117.16382,a553cafe,03/05/2018 09 AM,03/05/2018 09 AM,113,
90333,32.7155,-117.16382,a553cafe,03/05/2018 09 PM,03/05/2018 09 PM,10,
90333,32.7155,-117.16382,a553cafe,03/05/2018 10 AM,03/05/2018 10 AM,145,
90333,32.7155,-117.16382,a553cafe,03/05/2018 10 PM,03/05/2018 10 PM,15,
90333,32.7155,-117.16382,a553cafe,03/05/2018 11 AM,03/05/2018 11 AM,118,
90333,32.7155,-117.16382,a553cafe,03/05/2018 11 PM,03/05/2018 11 PM,3,
90333,32.7155,-117.16382,a553cafe,03/05/2018 12 AM,03/05/2018 12 AM,9,
90333,32.7155,-117.16382,a553cafe,03/05/2018 12 PM,03/05/2018 12 PM,173,
90333,32.7155,-117.16382,a553cafe,03/06/2018 01 AM,03/06/2018 01 AM,2,
90333,32.7155,-117.16382,a553cafe,03/06/2018 01 PM,03/06/2018 01 PM,134,
90333,32.7155,-117.16382,a553cafe,03/06/2018 02 AM,03/06/2018 02 AM,2,
90333,32.7155,-117.16382,a553cafe,03/06/2018 02 PM,03/06/2018 02 PM,134,
90333,32.7155,-117.16382,a553cafe,03/06/2018 03 AM,03/06/2018 03 AM,7,
90333,32.7155,-117.16382,a553cafe,03/06/2018 03 PM,03/06/2018 03 PM,76,
90333,32.7155,-117.16382,a553cafe,03/06/2018 04 AM,03/06/2018 04 AM,0,
90333,32.7155,-117.16382,a553cafe,03/06/2018 04 PM,03/06/2018 04 PM,180,
90333,32.7155,-117.16382,a553cafe,03/06/2018 05 AM,03/06/2018 05 AM,10,
90333,32.7155,-117.16382,a553cafe,03/06/2018 05 PM,03/06/2018 05 PM,125,
90333,32.7155,-117.16382,a553cafe,03/06/2018 06 AM,03/06/2018 06 AM,42,
90333,32.7155,-117.16382,a553cafe,03/06/2018 06 PM,03/06/2018 06 PM,114,
90333,32.7155,-117.16382,a553cafe,03/06/2018 07 AM,03/06/2018 07 AM,86,
90333,32.7155,-117.16382,a553cafe,03/06/2018 07 PM,03/06/2018 07 PM,94,
90333,32.7155,-117.16382,a553cafe,03/06/2018 08 AM,03/06/2018 08 AM,124,
90333,32.7155,-117.16382,a553cafe,03/06/2018 08 PM,03/06/2018 08 PM,29,
90333,32.7155,-117.16382,a553cafe,03/06/2018 09 AM,03/06/2018 09 AM,158,
90333,32.7155,-117.16382,a553cafe,03/06/2018 09 PM,03/06/2018 09 PM,31,
90333,32.7155,-117.16382,a553cafe,03/06/2018 10 AM,03/06/2018 10 AM,137,
90333,32.7155,-117.16382,a553cafe,03/06/2018 10 PM,03/06/2018 10 PM,28,
90333,32.7155,-117.16382,a553cafe,03/06/2018 11 AM,03/06/2018 11 AM,71,
90333,32.7155,-117.16382,a553cafe,03/06/2018 11 PM,03/06/2018 11 PM,14,
90333,32.7155,-117.16382,a553cafe,03/06/2018 12 AM,03/06/2018 12 AM,10,
90333,32.7155,-117.16382,a553cafe,03/06/2018 12 PM,03/06/2018 12 PM,102,
90333,32.7155,-117.16382,a553cafe,03/07/2018 01 AM,03/07/2018 01 AM,14,
90333,32.7155,-117.16382,a553cafe,03/07/2018 01 PM,03/07/2018 01 PM,116,
90333,32.7155,-117.16382,a553cafe,03/07/2018 02 AM,03/07/2018 02 AM,1,
90333,32.7155,-117.16382,a553cafe,03/07/2018 02 PM,03/07/2018 02 PM,169,
90333,32.7155,-117.16382,a553cafe,03/07/2018 03 AM,03/07/2018 03 AM,3,
90333,32.7155,-117.16382,a553cafe,03/07/2018 03 PM,03/07/2018 03 PM,153,
90333,32.7155,-117.16382,a553cafe,03/07/2018 04 AM,03/07/2018 04 AM,2,
90333,32.7155,-117.16382,a553cafe,03/07/2018 04 PM,03/07/2018 04 PM,308,
90333,32.7155,-117.16382,a553cafe,03/07/2018 05 AM,03/07/2018 05 AM,40,
90333,32.7155,-117.16382,a553cafe,03/07/2018 05 PM,03/07/2018 05 PM,204,
90333,32.7155,-117.16382,a553cafe,03/07/2018 06 AM,03/07/2018 06 AM,29,
90333,32.7155,-117.16382,a553cafe,03/07/2018 06 PM,03/07/2018 06 PM,101,
90333,32.7155,-117.16382,a553cafe,03/07/2018 07 AM,03/07/2018 07 AM,113,
90333,32.7155,-117.16382,a553cafe,03/07/2018 07 PM,03/07/2018 07 PM,79,
90333,32.7155,-117.16382,a553cafe,03/07/2018 08 AM,03/07/2018 08 AM,219,
90333,32.7155,-117.16382,a553cafe,03/07/2018 08 PM,03/07/2018 08 PM,44,
90333,32.7155,-117.16382,a553cafe,03/07/2018 09 AM,03/07/2018 09 AM,109,
90333,32.7155,-117.16382,a553cafe,03/07/2018 09 PM,03/07/2018 09 PM,52,
90333,32.7155,-117.16382,a553cafe,03/07/2018 10 AM,03/07/2018 10 AM,107,
90333,32.7155,-117.16382,a553cafe,03/07/2018 10 PM,03/07/2018 10 PM,41,
90333,32.7155,-117.16382,a553cafe,03/07/2018 11 AM,03/07/2018 11 AM,104,
90333,32.7155,-117.16382,a553cafe,03/07/2018 11 PM,03/07/2018 11 PM,15,
90333,32.7155,-117.16382,a553cafe,03/07/2018 12 AM,03/07/2018 12 AM,1,
90333,32.7155,-117.16382,a553cafe,03/07/2018 12 PM,03/07/2018 12 PM,129,
90333,32.7155,-117.16382,a553cafe,03/08/2018 01 AM,03/08/2018 01 AM,5,
90333,32.7155,-117.16382,a553cafe,03/08/2018 01 PM,03/08/2018 01 PM,133,
90333,32.7155,-117.16382,a553cafe,03/08/2018 02 AM,03/08/2018 02 AM,15,
90333,32.7155,-117.16382,a553cafe,03/08/2018 02 PM,03/08/2018 02 PM,128,
90333,32.7155,-117.16382,a553cafe,03/08/2018 03 AM,03/08/2018 03 AM,16,
90333,32.7155,-117.16382,a553cafe,03/08/2018 03 PM,03/08/2018 03 PM,118,
